"name","technology","fuel","nameplate_capacity_mw","status","planning_status","country","admin_division_level_1","date_commercial_operation","date_end_operation","geom_point","latitude","longitude","geom_area","website","note"
Girgarre Solar Farm,Solar PV - Single axis tracking,Solar - Solar,93.48,Development,,Australia,Victoria,"2024-01-12",,,,,,,
Gladstone - Turbine 1,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Gladstone - Turbine 2,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Gladstone - Turbine 3,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Gladstone - Turbine 4,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Gladstone - Turbine 5,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Gladstone - Turbine 6,Turbine - Steam Sub Critical,Fossil - Black Coal,280.0,Operational,,Australia,Queensland,,,POINT (151.218653 -23.850753),-23.850753,151.218653,,,
Glenbawn,Hydro - Dam,Hydro - Water,5.0,Operational,,Australia,New South Wales,,,,,,,,
Glenbrae BESS,Storage - Battery,Other - Other,250.0,Development,,Australia,Victoria,,,,,,,,
Glenellen Solar Farm,Solar PV - Fixed,Solar - Solar,200.0,Development,,Australia,New South Wales,,,,,,,,
Glenmaggie Hydro,Hydro - Dam,Hydro - Water,1.9,Operational,,Australia,Victoria,,,POINT (146.801085 -37.9047449999999),-37.9047449999999,146.801085,,,
Glennies Creek,Reciprocating Engine - Spark ignition,Fossil - Waste Coal Mine Gas,12.78,Operational,,Australia,New South Wales,,,,,,,,
Glenorchy,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,3.38,Operational,,Australia,Tasmania,,,,,,,,
Glenorchy Renewable Energy Facility,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,1.06,Operational,,Australia,Tasmania,,,,,,,,
Glenorchy Renewable Energy Facility,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,0.6,Operational,,Australia,Tasmania,,,,,,,,
Glenrowan BESS - Storage,Storage - Battery,Other - Other,400.0,Development,,Australia,Victoria,,,,,,,,
Glenrowan Solar Farm,Solar PV - Single axis tracking,Solar - Solar,126.5,Development,,Australia,Victoria,"2024-01-05",,,,,,,
Glenrowan West Solar Farm,Solar PV - Single axis tracking,Solar - Solar,132.0,Operational,,Australia,Victoria,"2021-01-04",,POINT (146.13302 -36.49802),-36.49802,146.13302,,,
Gnarwarre BESS Facility,Storage - Battery,Other - Other,290.0,Development,,Australia,Victoria,"2026-01-01",,,,,,,
Goat Hill Pumped Hydro,Storage - Pumped hydro,Hydro - Water,230.0,Development,,Australia,South Australia,,,,,,,,
Golden Plains BESS,Storage - Battery,Other - Other,300.0,Development,,Australia,Victoria,,,,,,,,
Golden Plains Wind Farm East,Wind Turbine - Onshore,Wind - Wind,756.4,Construction,,Australia,Victoria,"2025-01-08",,,,,,,
Golden Plains Wind Farm West,Wind Turbine - Onshore,Wind - Wind,576.6,Development,,Australia,Victoria,,,,,,,,
Goonumbla Solar Farm,Solar PV - Single axis tracking,Solar - Solar,69.75,Operational,,Australia,New South Wales,"2021-01-11",,POINT (148.082759 -33.107259),-33.107259,148.082759,,,
Goorambat BESS (Lighthouse),Other - Other,Other - Other,800.0,Development,,Australia,Victoria,,,,,,,,
Goorambat East Solar Farm,Solar PV - Single axis tracking,Solar - Solar,,Development,,Australia,Victoria,,,,,,,,
Gordon,Hydro - Dam,Hydro - Water,432.0,Operational,,Australia,Tasmania,,,POINT (145.98283216 -42.74051814),-42.74051814,145.98283216,,,
Goulburn Bioenergy,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Biomass,1.6,Operational,,Australia,New South Wales,,,,,,,,
Goulburn River BESS,Storage - Battery,Other - Other,450.0,Development,,Australia,New South Wales,,,,,,,,
Goulburn River SF,Solar PV - Fixed,Solar - Solar,500.0,Development,,Australia,New South Wales,,,,,,,,
Goyder South Hub - BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,South Australia,,,,,,,,
Goyder South Wind Farm 1A,Wind Turbine - Onshore,Wind - Wind,209.0,Construction,,Australia,South Australia,"2024-01-06",,,,,,,
Goyder South Wind Farm 1B,Wind Turbine - Onshore,Wind - Wind,203.5,Construction,,Australia,South Australia,"2024-01-12",,,,,,,
Grange Avenue,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,1.26,Operational,,Australia,New South Wales,,,POINT (150.831233 -33.702938),-33.702938,150.831233,,,
Granite Hills Wind Farm,Wind Turbine - Onshore,Wind - Wind,121.0,Development,,Australia,New South Wales,,,,,,,,
Granville Harbour Wind Farm,Wind Turbine - Onshore,Wind - Wind,111.6,Operational,,Australia,Tasmania,"2020-12-01",,POINT (145.06554777439962 -41.77845531878696),-41.77845531878696,145.06554777439962,,,
Grasmere Wind Farm,Wind Turbine - Onshore,Wind - Wind,13.8,Operational,,Australia,Western Australia,"2012-02-24",,POINT (117.75888367436607 -35.04975635138308),-35.04975635138308,117.75888367436607,,https://www.brightenergyinvestments.com.au/albany-grasmere-wind-farm,Albany Wind Farm Stage 2; https://comagecontra.net/Australia/WindWA.html#Salmon_Beach_Wind_Farm
Great Eastern Offshore Wind,Wind Turbine - Offshore,Wind - Wind,2508.0,Development,,Australia,Victoria,,,,,,,,
Great Lakes Battery,Storage - Battery,Other - Other,100.0,Development,,Australia,Tasmania,"2026-01-06",,,,,,,
Great Western Battery Project,Storage - Battery,Other - Other,500.0,Development,,Australia,New South Wales,"2023-01-06",,,,,,,
Greater Gippsland Offshore Wind Project,Wind Turbine - Offshore,Wind - Wind,2100.0,Development,,Australia,Victoria,"2030-01-12",,,,,,,
Greater Southern Offshore Wind,Wind Turbine - Offshore,Wind - Wind,1500.0,Development,,Australia,Victoria,,,,,,,,
Green Hydrogen Power Station,Other - Other,Other - Other,200.0,Development,,Australia,South Australia,,,,,,,,
Greenbank BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,Queensland,"2025-01-02",,POINT (152.954451 -27.733281),-27.733281,152.954451,,,
Gregadoo Solar Farm,Solar PV - Fixed,Solar - Solar,45.0,Development,,Australia,New South Wales,,,,,,,,
Griffith Solar Farm,Solar PV - Single axis tracking,Solar - Solar,30.0,Operational,,Australia,New South Wales,,,POINT (146.109415 -34.315532),-34.315532,146.109415,,,
Grosvenor 1,Reciprocating Engine - Spark ignition,Fossil - Waste Coal Mine Gas,21.0,Operational,,Australia,Queensland,,,,,,,,
Grosvenor 2 Waste Coal Mine Gas Power Station,Reciprocating Engine - Spark ignition,Fossil - Coal Seam Methane,15.21,Development,,Australia,Queensland,,,,,,,,
Group Linen - Maryborough,Solar PV - Fixed,Solar - Solar,0.17,Development,,Australia,Queensland,"2018-01-07",,,,,,,
Group Linen - Prince Charles,Solar PV - Fixed,Solar - Solar,0.33,Development,,Australia,Queensland,"2018-01-11",,,,,,,
Guildford Wind Farm,Wind Turbine - Onshore,Wind - Wind,525.6,Development,,Australia,Tasmania,,,,,,,,
Gullen Range Solar Farm,Solar PV - Fixed,Solar - Solar,10.0,Operational,,Australia,New South Wales,,,POINT (149.45974332 -34.61491677),-34.61491677,149.45974332,,,
Gullen Range Wind Farm,Wind Turbine - Onshore,Wind - Wind,165.5,Operational,,Australia,New South Wales,"2014-12-23",,POINT (149.45918123713128 -34.61440912928897),-34.61440912928897,149.45918123713128,,https://gullenrangewindfarm.com/,
Gundary Solar Farm - BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,New South Wales,,,,,,,,
Gundary Solar Farm - Solar,Solar PV - Fixed,Solar - Solar,400.0,Development,,Australia,New South Wales,,,,,,,,
Gunnedah BESS,Storage - Battery,Other - Other,70.0,Development,,Australia,New South Wales,,,,,,,,
Gunnedah Solar Farm,Solar PV - Single axis tracking,Solar - Solar,110.0,Operational,,Australia,New South Wales,"2021-01-10",,POINT (150.345351 -30.949586),-30.949586,150.345351,,,
Gunning Solar Farm (Canadian) - BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,New South Wales,,,,,,,,
Gunning Solar Farm (Canadian) - Solar,Solar PV - Fixed,Solar - Solar,,Development,,Australia,New South Wales,,,,,,,,
Gunning Wind Farm,Wind Turbine - Onshore,Wind - Wind,46.5,Operational,,Australia,New South Wales,"2011-05-01",,POINT (149.38612574 -34.69773447),-34.69773447,149.38612574,,https://www.acciona.com.au/gunning/,
Gunsynd Solar Farm,Solar PV - Fixed,Solar - Solar,94.0,Development,,Australia,Queensland,"2022-01-12",,POINT (150.3431601 -28.40940301),-28.40940301,150.3431601,,,
Gurambilbarra Energy Hub,Other - Other,Other - Other,1186.0,Development,,Australia,Queensland,,,,,,,,
Guthega,Hydro - Dam,Hydro - Water,60.0,Operational,,Australia,New South Wales,,,POINT (148.413528 -36.350098),-36.350098,148.413528,,,
GV Community Energy,Solar PV - Fixed,Solar - Solar,12.0,Development,,Australia,Victoria,,,,,,,,
Hallam Road,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,8.98,Operational,,Australia,Victoria,,,POINT (145.26994968 -38.05345276),-38.05345276,145.26994968,,,
Hallett 4 North Brown Hill,Wind Turbine - Onshore,Wind - Wind,132.3,Operational,,Australia,South Australia,"2010-12-01",,POINT (138.72895445830883 -33.30924967323315),-33.30924967323315,138.72895445830883,,,TBC multipoint has both NBH adn BH
Hallett 5 The Bluff WF,Wind Turbine - Onshore,Wind - Wind,52.5,Operational,,Australia,South Australia,"2011-12-01",,POINT (138.80342380382365 -33.35960077124496),-33.35960077124496,138.80342380382365,,,
Hallett GT,Turbine - OCGT,Fossil - Natural Gas Pipeline,276.86,Operational,,Australia,South Australia,,,POINT (138.751659 -33.348652),-33.348652,138.751659,,,
Hallett Stage 1 Brown Hill,Wind Turbine - Onshore,Wind - Wind,94.5,Operational,,Australia,South Australia,"2008-06-01",,POINT (138.7516255125806 -33.3490076611972),-33.3490076611972,138.7516255125806,,,TBC multipoint has both NBH adn BH
Hallett Stage 2 Hallett Hill,Wind Turbine - Onshore,Wind - Wind,71.4,Operational,,Australia,South Australia,"2009-09-01",,POINT (138.84841372206344 -33.55684009886472),-33.55684009886472,138.84841372206344,,,TBC multipoint has both NBH adn BH
Halys BESS (Akaysha),Storage - Battery,Other - Other,500.0,Development,,Australia,Queensland,,,,,,,,
Halys BESS (X-Elio),Storage - Battery,Other - Other,300.0,Development,,Australia,Victoria,,,,,,,,
Halys to Chinchilla DCA Battery,Storage - Battery,Other - Other,150.0,Development,,Australia,Queensland,,,,,,,,
Hamilton Solar Farm,Solar PV - Single axis tracking,Solar - Solar,57.5,Operational,,Australia,Queensland,,,POINT (147.76707962 -20.50481938),-20.50481938,147.76707962,,,
Hampton Wind Park,Wind Turbine - Onshore,Wind - Wind,1.32,Operational,,Australia,New South Wales,"2001-10-01",,POINT (150.0496668 -33.6387589),-33.6387589,150.0496668,,,
Happy Valley Reservoir,Solar PV - Single axis tracking,Solar - Solar,8.34,Operational,,Australia,South Australia,"2022-01-09",,,,,,,
Happy Valley Reservoir,Storage - Battery,Other - Other,4.41,Operational,,Australia,South Australia,"2022-01-12",,,,,,,
Harlin Solar Farm - BESS,Storage - Battery,Other - Other,240.0,Development,,Australia,Queensland,,,,,,,,
Harlin Solar Farm - Solar,Solar PV - Single axis tracking,Solar - Solar,400.0,Development,,Australia,Queensland,,,,,,,,
Harrami Wind Farm,Wind Turbine - Onshore,Wind - Wind,799.2,Development,,Australia,Queensland,,,,,,,,
Hastings Generation Site,Turbine - OCGT,Fossil - N/A,41.85,Development,,Australia,Victoria,,,,,,,,
Haughton BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,Queensland,"2028-01-12",,,,,,,
Haughton Solar Farm Stage 1,Solar PV - Single axis tracking,Solar - Solar,132.6,Operational,,Australia,Queensland,"2020-01-09",,POINT (147.04851 -19.7485),-19.7485,147.04851,,,
Haughton Solar Farm Stage 2,Solar PV - Single axis tracking,Other - Other,300.0,Development,,Australia,Queensland,,,POINT (147.0245 -19.757894),-19.757894,147.0245,,,
Haunted Gully BESS,Storage - Battery,Other - Other,400.0,Development,,Australia,Victoria,,,,,,,,
Hawkesdale BESS - Storage,Storage - Battery,Other - Other,400.0,Development,,Australia,Victoria,,,,,,,,
Hawkesdale Wind Farm,Wind Turbine - Onshore,Wind - Wind,96.6,Development,,Australia,Victoria,"2024-01-04",,,,,,,
Hay Sun Farm,Solar PV - Single axis tracking,Solar - Solar,110.0,Development,,Australia,New South Wales,,,,,,,,
Hayman Solar Farm,Solar PV - Single axis tracking,Solar - Solar,57.75,Operational,,Australia,Queensland,,,POINT (147.74493351 -20.48766837),-20.48766837,147.74493351,,,
Hazeldean BESS - Storage,Storage - Battery,Other - Other,1100.0,Development,,Australia,Queensland,,,,,,,,
Hazelwood Battery Energy Storage System (HBESS),Storage - Battery,Other - Other,200.07,Operational,,Australia,Victoria,"2023-01-06",,,,,,,
Hazelwood North Solar Farm,Solar PV - Fixed,Solar - Solar,480.0,Development,,Australia,Victoria,,,,,,,,
Heathgate Resources Beverley mine - BESS,Storage - Battery,Other - Other,1.0,Development,,Australia,South Australia,,,,,,,,
Hellyer Wind Farm,Wind Turbine - Onshore,Wind - Wind,155.0,Development,,Australia,Tasmania,,,,,,,,
Hepburn Wind Project,Wind Turbine - Onshore,Wind - Wind,4.1,Operational,,Australia,Victoria,"2011-06-22",,POINT (144.1221577 -37.4270695),-37.4270695,144.1221577,,,Also called Leonards Hill Wind Farm
Herries Range Wind Farm,Wind Turbine - Onshore,Wind - Wind,1000.0,Development,,Australia,Queensland,,,POINT (151.698642 -28.33618),-28.33618,151.698642,,,
Hexham,Wind Turbine - Onshore,Wind - Wind,763.0,Development,,Australia,Victoria,,,,,,,,
High Road,Wind Turbine - Onshore,Wind - Wind,,Development,,Australia,Queensland,"2025-01-06",,POINT (145.4730468 -17.4923204),-17.4923204,145.4730468,,,
Highbury Pumped Hydro Energy Storage,Storage - Pumped hydro,Hydro - Water,300.0,Development,,Australia,South Australia,,,,,,,,
Hills of Gold Wind Farm,Wind Turbine - Onshore,Wind - Wind,400.0,Development,,Australia,New South Wales,,,,,,,,
Hillston Sun Farm,Solar PV - Single axis tracking,Solar - Solar,110.0,Operational,,Australia,New South Wales,"2022-01-07",,POINT (145.52427 -33.52372),-33.52372,145.52427,,,
Hobart,Reciprocating Engine - Spark ignition,Other - Other,1.0,Operational,,Australia,Tasmania,,,,,,,,
Hobart Show Grounds BESS,Storage - Battery,Other - Other,11.0,Development,,Australia,Tasmania,,,,,,,,
Hollow Tree Wind Farm,Wind Turbine - Onshore,Wind - Wind,421.2,Development,,Australia,Tasmania,,,,,,,,
Hopeland BESS,Storage - Battery,Other - Other,175.0,Development,,Australia,Queensland,,,POINT (150.7130508 -26.93618554),-26.93618554,150.7130508,,,
Hopeland Solar Farm ,Solar PV - Fixed,Solar - Solar,2480.0,Development,,Australia,Queensland,,,,,,,,
Hopetoun Wind Farm,Wind Turbine - Onshore,Wind - Wind,1.2,Operational,,Australia,Western Australia,"2004-01-01",,POINT (120.1298906 -33.9079524),-33.9079524,120.1298906,,,"""The Hybrid power station was established in 2004 to replace the old diesel power station. The power station integrates seven""
https://www.rdage.com.au/uploaded/files/client_added/Audit%20of%20Renewable%20Energy%20Projects%20WEB.pdf"
Hornsdale Power Reserve Unit 1,Storage - Battery,Other - Other,100.0,Operational,,Australia,South Australia,,,POINT (138.518377 -33.085657),-33.085657,138.518377,,,
Hornsdale Power Reserve Unit 1,Storage - Battery,Other - Other,50.0,Operational,,Australia,South Australia,"2020-01-07",,POINT (138.518377 -33.085657),-33.085657,138.518377,,,
Hornsdale Wind Farm Stage 1,Wind Turbine - Onshore,Wind - Wind,102.4,Operational,,Australia,South Australia,"2017-01-19",,POINT (138.52330622400183 -33.085076172324385),-33.085076172324385,138.52330622400183,,,TBC multipoint has both NBH adn BH
Hornsdale Wind Farm Stage 2,Wind Turbine - Onshore,Wind - Wind,102.4,Operational,,Australia,South Australia,"2017-06-01",,POINT (138.5234388523325 -33.0854095439825),-33.0854095439825,138.5234388523325,,,TBC multipoint has both NBH adn BH
Hornsdale Wind Farm Stage 3,Wind Turbine - Onshore,Wind - Wind,112.0,Operational,,Australia,South Australia,"2017-12-01",,POINT (138.52357148066318 -33.08574291437686),-33.08574291437686,138.52357148066318,,,TBC multipoint has both NBH adn BH
Horsham  BESS,Storage - Battery,Other - Other,50.01,Development,,Australia,Victoria,,,,,,,,
Horsham Solar Farm,Solar PV - Single axis tracking,Solar - Solar,118.8,Development,,Australia,Victoria,,,,,,,,
Hughenden Sun Farm,Solar PV - Single axis tracking,Solar - Solar,20.97,Operational,,Australia,Queensland,"2022-01-04",,POINT (144.186359 -20.854844),-20.854844,144.186359,,,
Hume BESS,Storage - Battery,Other - Other,10.0,Development,,Australia,New South Wales,,,,,,,,
Hume Bess (ARIF),Storage - Battery,Other - Other,74.0,Development,,Australia,New South Wales,,,,,,,,
Hume Dam NSW,Hydro - Dam,Hydro - Water,29.0,Operational,,Australia,New South Wales,,,POINT (147.03248 -36.10674),-36.10674,147.03248,,,
Hume Dam VIC,Hydro - Dam,Hydro - Water,29.0,Operational,,Australia,Victoria,,,POINT (147.03248 -36.10674),-36.10674,147.03248,,,
Hunter Central Coast Offshore Energy (Wind),Wind Turbine - Offshore,Wind - Wind,1400.0,Development,,Australia,New South Wales,,,,,,,,
Hunter EconomicZone,Reciprocating Engine - Compression ignition,Fossil - Diesel,20.8,Operational,,Australia,New South Wales,,,,,,,,
Huxley Hill WInd Farm Stage 1,Wind Turbine - Onshore,Wind - Wind,0.75,Operational,,Australia,Tasmania,"1998-01-01",,POINT (143.8922265 -39.9463227),-39.9463227,143.8922265,,https://www.hydro.com.au/clean-energy/our-power-stations/wind-power,"MULTIPOINT (143.8910101 -39.9413418, 143.893536 -39.9427382, 143.8922407 -39.9453525, 143.8889922 -39.9468065, 143.8954608 -39.9513036)"
Huxley Hill Wind Farm Stage 2,Wind Turbine - Onshore,Wind - Wind,1.7,Operational,,Australia,Tasmania,"2003-01-01",,POINT (143.8922265 -39.9463227),-39.9463227,143.8922265,,https://www.hydro.com.au/clean-energy/our-power-stations/wind-power,TODO fix combined multipoint 
Hydrogen Jobs Plan,Turbine - OCGT,Other - Other,200.0,Development,,Australia,South Australia,"2025-01-12",,,,,,,
HYMIVC06 Belgrave-Hallam Rd Micro Hydro,Hydro - Dam,Hydro - Water,0.25,Operational,,Australia,Victoria,,,POINT (145.27812154 -38.02317811),-38.02317811,145.27812154,,,
Ilford Green Energy Hub - BESS,Storage - Battery,Other - Other,333.64,Development,,Australia,New South Wales,"2028-01-12",,,,,,,
